EventID,FiscalYear,CampID,GiftAmt,GiftType,PmtMethod,Registered,DonorConsID,EmailStatus,Goals,Connection,TeamID
28894,2017,45105,125,online,Credit Card,FALSE,11454913,Good,3500,None,498699
28894,2017,45105,100,online,Credit Card,TRUE,1885593,Good,3500,Friend has MS,498699
28894,2017,45105,550,offline,Check,FALSE,16197673,Good,3500,N/A,498699
28894,2017,45105,50,online,Credit Card,FALSE,1736838,Good,3500,Friend has MS,498699
28894,2017,45105,350,offline,Check,FALSE,16197673,Good,3500,N/A,498699
28894,2017,45105,100,online,Credit Card,FALSE,16210279,Good,3500,None,498699
28894,2017,45105,50,online,Credit Card,FALSE,16244194,Good,3500,N/A,498699
28894,2017,45105,15,online,Credit Card,FALSE,16230853,Good,3500,Parent has MS,498699
28894,2017,45105,150,online,Credit Card,FALSE,7134418,Good,3500,Blank,498699
28894,2017,45105,100,online,Credit Card,FALSE,16250353,Good,3500,Friend has MS,498699
28894,2017,45105,50,online,Credit Card,FALSE,12533167,Good,3500,Relative has MS,498699
28894,2017,45105,250,online,Credit Card,FALSE,6961795,Good,3500,None,498699
28894,2017,45105,500,online,Credit Card,FALSE,1885593,Good,3500,Friend has MS,498699
28894,2017,45105,50,online,Credit Card,FALSE,15549014,Good,3500,Friend has MS,498699
28894,2017,45105,50,offline,Check,FALSE,16093181,Good,3500,N/A,498699
28894,2017,45105,50,offline,Check,FALSE,16093181,Good,3500,N/A,498699
28894,2017,45105,250,offline,Check,FALSE,16093181,Good,3500,N/A,498699
28894,2017,45105,50,online,Credit Card,FALSE,16247389,Good,3500,N/A,498699
28894,2017,45105,50,online,Credit Card,FALSE,8692301,Good,3500,Blank,498699
28894,2017,45105,500,offline,Check,FALSE,13240647,Unknown,3500,N/A,498699
28894,2017,45105,100,online,Credit Card,FALSE,2104506,Good,3500,Blank,498699
28894,2017,45105,250,online,Credit Card,FALSE,14523765,Bad (Soft Bounce),3500,Blank,498699
28894,2017,45105,100,online,Credit Card,FALSE,16269926,Good,3500,Friend has MS,498699
28894,2017,45105,100,online,Credit Card,FALSE,10128101,Good,3500,Relative has MS,498699
28894,2017,45105,100,offline,Check,FALSE,16241543,N/A,1100,N/A,502337
28894,2017,45105,100,offline,Check,FALSE,7113862,Bad (Hard Bounce),1100,Friend has MS,502337
28894,2017,45105,100,online,Credit Card,FALSE,16217886,Good,1100,Friend has MS,502337
28894,2017,45105,50,offline,Check,FALSE,16332379,N/A,1100,N/A,502337
28894,2017,45105,50,offline,Check,FALSE,14726735,Good,1100,N/A,502337
28894,2017,45105,125,offline,Check,FALSE,3659564,N/A,1100,N/A,502337
28894,2017,45105,585,offline,Check,FALSE,1888567,Good,1100,I have MS,502337
28894,2017,45105,35,online,Credit Card,FALSE,16185112,Good,1100,Blank,502337
28894,2017,45105,25,offline,Check,FALSE,1888567,Good,1100,I have MS,502337
28894,2017,45105,500,online,Credit Card,FALSE,14942922,Good,1100,Friend has MS,502337
28894,2017,45105,50,online,Credit Card,FALSE,10027880,Good,1100,Friend has MS,502337
28894,2017,45105,0,online,Credit Card,TRUE,1888567,Good,1100,I have MS,502337
28894,2017,45105,60,online,Credit Card,FALSE,8829865,Good,5000,None,499930
28894,2017,45105,100,online,Credit Card,FALSE,9255474,Good,5000,Parent has MS,499930
28894,2017,45105,50,online,Credit Card,FALSE,15513603,Good,5000,Friend has MS,499930
28894,2017,45105,40,online,Credit Card,FALSE,12631137,Good,5000,Blank,499930
28894,2017,45105,100,online,Credit Card,FALSE,5308635,Good,5000,Friend has MS,499930
28894,2017,45105,100,online,Credit Card,FALSE,10245516,Good,5000,N/A,499930
28894,2017,45105,100,online,Credit Card,FALSE,8712063,Good,8000,Relative has MS,497557
28894,2017,45105,50,online,Credit Card,FALSE,11473786,Good,7000,None,N/A
28894,2017,45105,100,online,Credit Card,FALSE,10172905,Good,7000,Blank,N/A
28894,2017,45105,20,online,Credit Card,FALSE,16248260,Good,7000,None,N/A
28894,2017,45105,50,online,Credit Card,FALSE,2224497,Good,7000,Friend has MS,N/A
28894,2017,45105,50,online,Credit Card,FALSE,16294425,Good,7000,N/A,N/A
28894,2017,45105,250,offline,Check,FALSE,14553001,Good,7000,N/A,N/A
28894,2017,45105,50,online,Credit Card,FALSE,11529013,Good,7000,Blank,N/A
28894,2017,45105,25,online,Credit Card,FALSE,10090846,Good,7000,Relative has MS,N/A
28894,2017,45105,50,online,Credit Card,FALSE,7336225,Good,7000,Blank,N/A
28894,2017,45105,200,online,Credit Card,FALSE,11443767,Good,7000,Friend has MS,N/A
28894,2017,45105,500,online,Credit Card,FALSE,2666093,Good,7000,None,N/A
28894,2017,45105,50,online,Credit Card,FALSE,13701742,Good,7000,None,N/A
28894,2017,45105,50,online,Credit Card,FALSE,11452995,Good,7000,Relative has MS,N/A
28894,2017,45105,50,offline,Check,FALSE,16310713,N/A,7000,N/A,N/A
28894,2017,45105,100,online,Credit Card,FALSE,2316903,Good,7000,Parent has MS,N/A
28894,2017,45105,200,online,Credit Card,FALSE,2275890,Good,7000,None,N/A
28894,2017,45105,75,offline,Check,FALSE,16310712,N/A,7000,N/A,N/A
28894,2017,45105,50,online,Credit Card,FALSE,1736862,Good,7000,None,N/A
28894,2017,45105,35,online,Credit Card,FALSE,13694879,Good,7000,None,N/A
28894,2017,45105,100,online,Credit Card,FALSE,2254885,Good,7000,Friend has MS,N/A
28894,2017,45105,250,online,Credit Card,FALSE,14417860,Good,8000,Friend has MS,497557
28894,2017,45105,200,online,Credit Card,FALSE,13669881,Good,8000,Friend has MS,497557
28894,2017,45105,100,online,Credit Card,FALSE,8994625,Good,8000,Friend has MS,497557
28894,2017,45105,30,online,Credit Card,FALSE,7269967,Good,8000,Friend has MS,497557
28894,2017,45105,100,online,Credit Card,FALSE,10130224,Good,8000,Friend has MS,497557
28894,2017,45105,50,offline,Check,FALSE,16322823,N/A,8000,N/A,497557
28894,2017,45105,200,online,Credit Card,FALSE,14160060,Good,8000,Child has MS,497557
28894,2017,45105,100,offline,Check,FALSE,12426770,Good,8000,Friend has MS,497557
28894,2017,45105,200,online,Credit Card,FALSE,8709516,Good,8000,Sibling has MS,497557
28894,2017,45105,50,online,Credit Card,FALSE,8988469,Good,8000,Friend has MS,497557
28894,2017,45105,100,online,Credit Card,FALSE,13622961,Good,8000,Friend has MS,497557
28894,2017,45105,100,online,Credit Card,FALSE,8788168,Good,8000,Blank,497557
28894,2017,45105,75,online,Credit Card,FALSE,16296094,Good,8000,Friend has MS,497557
28894,2017,45105,100,online,Credit Card,FALSE,16292650,Good,8000,Friend has MS,497557
28894,2017,45105,50,online,Credit Card,FALSE,9981562,Good,8000,Friend has MS,497557
28894,2017,45105,100,online,Credit Card,FALSE,14526097,Good,8000,Friend has MS,497557
28894,2017,45105,0,online,Credit Card,TRUE,1869361,Good,8000,I have MS,497557
28894,2017,45105,500,online,Credit Card,FALSE,8850369,Good,8000,Friend has MS,497557
28894,2017,45105,100,online,Credit Card,FALSE,5526270,Unknown,8000,Friend has MS,497557
28894,2017,45105,100,online,Credit Card,FALSE,5458383,Good,8000,Friend has MS,497557
28894,2017,45105,150,online,Credit Card,FALSE,1936675,Good,8000,None,497557
28894,2017,45105,200,online,Credit Card,FALSE,16319627,Good,8000,Friend has MS,497557
28894,2017,45105,200,online,Credit Card,FALSE,12605076,Good,8000,Friend has MS,497557
28894,2017,45105,150,online,Credit Card,FALSE,12640052,Unknown,8000,Friend has MS,497557
28894,2017,45105,75,online,Credit Card,FALSE,8799684,Good,8000,Friend has MS,497557
28894,2017,45105,1000,online,Credit Card,FALSE,1869361,Good,8000,I have MS,497557
28894,2017,45105,60,online,Credit Card,FALSE,11529456,Good,8000,Blank,497557
28894,2017,45105,150,offline,Check,FALSE,12561120,N/A,8000,N/A,497557
28894,2017,45105,200,online,Credit Card,FALSE,16276735,Good,8000,Friend has MS,497557
28894,2017,45105,75,offline,Check,FALSE,8917172,N/A,8000,N/A,497557
28894,2017,45105,150,online,Credit Card,FALSE,10235629,Good,8000,Blank,497557
28894,2017,45105,0,online,Credit Card,TRUE,1876239,Good,1100,Parent has MS,N/A
28894,2017,45105,25,online,Credit Card,TRUE,1876356,Good,1000,Sibling has MS,500591
28894,2017,45105,150,offline,Check,FALSE,1767963,Bad (Soft Bounce),1100,I have MS,500509
28894,2017,45105,650,offline,Check,FALSE,10197740,Bad (Hard Bounce),1100,N/A,500509
28894,2017,45105,0,online,Credit Card,TRUE,1880432,Unknown,1100,Friend has MS,500509
28894,2017,45105,50,online,Credit Card,FALSE,12645830,Good,5000,None,498948
28894,2017,45105,2350,offline,Check,FALSE,14726735,Good,5000,N/A,498948
28894,2017,45105,215,offline,Check,FALSE,14726735,Good,5000,N/A,498948
28894,2017,45105,100,online,Credit Card,FALSE,13486561,Good,5000,Relative has MS,498948
28894,2017,45105,35,offline,Check,FALSE,14726735,Good,5000,N/A,498948
28894,2017,45105,50,online,Credit Card,FALSE,5690752,Good,5000,None,498948
28894,2017,45105,50,online,Credit Card,FALSE,15536219,Good,5000,Blank,498948
28894,2017,45105,0,online,Credit Card,TRUE,1859653,Good,5000,Friend has MS,498948
28894,2017,45105,100,online,Credit Card,FALSE,3982660,Good,5500,I have MS,498615
28894,2017,45105,35,online,Credit Card,FALSE,16293183,Good,5500,None,498615
28894,2017,45105,25,online,Credit Card,FALSE,14550270,Good,5500,None,498615
28894,2017,45105,50,online,Credit Card,FALSE,3876887,Good,5500,Friend has MS,498615
28894,2017,45105,50,online,Credit Card,FALSE,13610806,Good,5500,None,498615
28894,2017,45105,50,online,Credit Card,FALSE,16340853,Good,5500,Relative has MS,498615
28894,2017,45105,25,online,Credit Card,FALSE,12192576,Good,5500,Friend has MS,498615
28894,2017,45105,100,online,Credit Card,FALSE,10441719,Good,5500,Friend has MS,498615
28894,2017,45105,35,online,Credit Card,FALSE,10256885,Good,5500,Friend has MS,498615
28894,2017,45105,150,online,Credit Card,FALSE,2190296,Good,5500,Relative has MS,498615
28894,2017,45105,50,offline,Check,FALSE,14726735,Good,5500,N/A,498615
28894,2017,45105,35,online,Credit Card,FALSE,16195816,Good,5500,None,498615
28894,2017,45105,50,online,Credit Card,FALSE,4154143,Good,5500,Parent has MS,498615
28894,2017,45105,50,online,Credit Card,FALSE,11689181,Good,5500,Friend has MS,498615
28894,2017,45105,35,online,Credit Card,FALSE,8750876,Unknown,5500,None,498615
28894,2017,45105,400,offline,Check,FALSE,13240647,Unknown,5500,N/A,498615
28894,2017,45105,35,online,Credit Card,FALSE,6787467,Good,5500,Relative has MS,498615
28894,2017,45105,300,online,Credit Card,FALSE,16219801,Good,5500,N/A,498615
28894,2017,45105,25,online,Credit Card,FALSE,16284261,Good,5000,None,499930
28894,2017,45105,100,online,Credit Card,FALSE,7187563,Good,5000,Friend has MS,499930
28894,2017,45105,200,online,Credit Card,FALSE,4938652,Good,5000,Friend has MS,499930
28894,2017,45105,50,online,Credit Card,FALSE,6841291,Good,5000,Relative has MS,499930
28894,2017,45105,200,online,Credit Card,FALSE,3973276,Good,5000,Blank,499930
28894,2017,45105,25,online,Credit Card,FALSE,7628890,Good,5000,Friend has MS,499930
28894,2017,45105,50,online,Credit Card,FALSE,12647402,Good,5000,Friend has MS,499930
28894,2017,45105,250,online,Credit Card,FALSE,16232998,Good,5000,N/A,499930
28894,2017,45105,320,online,Credit Card,FALSE,15649129,Good,5000,Friend has MS,499930
28894,2017,45105,40,online,Credit Card,FALSE,1785124,Good,5000,Sibling has MS,499930
28894,2017,45105,50,online,Credit Card,TRUE,1869227,Good,5000,Friend has MS,499930
28894,2017,45105,50,online,Credit Card,FALSE,4219420,Good,5000,Friend has MS,499930
28894,2017,45105,50,online,Credit Card,FALSE,4929691,Good,5000,None,499930
28894,2017,45105,100,online,Credit Card,FALSE,5463392,Good,5000,Blank,499930
28894,2017,45105,50,online,Credit Card,FALSE,2525692,Good,5000,Blank,499930
28894,2017,45105,100,online,Credit Card,FALSE,8701261,Good,5000,Friend has MS,499930
28894,2017,45105,50,online,Credit Card,FALSE,10967788,Good,5000,None,499930
28894,2017,45105,100,online,Credit Card,FALSE,1869227,Good,5000,Friend has MS,499930
28894,2017,45105,100,online,Credit Card,FALSE,16287482,Good,5000,None,499930
28894,2017,45105,320,online,Credit Card,FALSE,1785124,Good,5000,Sibling has MS,499930
28894,2017,45105,42,online,Credit Card,FALSE,2951011,Unknown,5000,None,499930
28894,2017,45105,50,online,Credit Card,FALSE,5210781,Good,5000,Friend has MS,499930
28894,2017,45105,50,online,Credit Card,FALSE,8862946,Good,5000,Blank,499930
28894,2017,45105,100,online,Credit Card,FALSE,1869227,Good,5000,Friend has MS,499930
28894,2017,45105,50,online,Credit Card,FALSE,12618736,Good,5000,Blank,499930
28894,2017,45105,100,online,Credit Card,FALSE,3902523,Good,5000,None,499930
28894,2017,45105,50,online,Credit Card,FALSE,16275654,Good,5000,Friend has MS,499930
28894,2017,45105,100,online,Credit Card,FALSE,14623343,Good,5000,Friend has MS,499930
28894,2017,45105,50,online,Credit Card,FALSE,16202449,Good,5000,Friend has MS,499930
28894,2017,45105,50,offline,Check,FALSE,10505343,Unknown,5000,N/A,499930
28894,2017,45105,50,online,Credit Card,FALSE,15512331,Good,5000,None,499930
28894,2017,45105,50,online,Credit Card,FALSE,5212881,Good,5000,Friend has MS,499930
28894,2017,45105,50,online,Credit Card,FALSE,4228651,Good,5000,Friend has MS,499930
28894,2017,45105,50,offline,Check,FALSE,5079806,Good,5000,N/A,499930
28894,2017,45105,100,online,Credit Card,FALSE,4169541,Good,5000,Parent has MS,499930
28894,2017,45105,10,offline,Check,FALSE,12822558,Good,2000,N/A,498605
28894,2017,45105,10,offline,Check,FALSE,12822558,Good,2000,N/A,498605
28894,2017,45105,0,online,Credit Card,TRUE,1805627,Good,2000,Spouse has MS,498605
28894,2017,45105,100,online,Credit Card,FALSE,2235519,Good,7000,Other,N/A
28894,2017,45105,100,online,Credit Card,FALSE,11531940,Good,7000,Blank,N/A
28894,2017,45105,50,online,Credit Card,FALSE,6559440,Good,7000,Other,N/A
28894,2017,45105,20,online,Credit Card,FALSE,5195524,Good,7000,Relative has MS,N/A
28894,2017,45105,50,online,Credit Card,FALSE,5517497,Good,7000,Friend has MS,N/A
28894,2017,45105,100,online,Credit Card,FALSE,4740609,Good,3000,None,519935
28894,2017,45105,200,online,Credit Card,FALSE,8832992,Good,3000,Relative has MS,519935
28894,2017,45105,50,online,Credit Card,FALSE,15518269,Good,3000,Other,519935
28894,2017,45105,35,online,Credit Card,FALSE,10128706,Good,3000,None,519935
28894,2017,45105,200,online,Credit Card,FALSE,16255917,Good,3000,Other,519935
28894,2017,45105,200,online,Credit Card,FALSE,10103057,Good,3000,Child has MS,519935
28894,2017,45105,50,online,Credit Card,FALSE,16270047,Good,3000,Friend has MS,519935
28894,2017,45105,50,online,Credit Card,FALSE,12655007,Good,3000,Relative has MS,519935
28894,2017,45105,100,online,Credit Card,FALSE,8833569,Good,3000,Friend has MS,519935
28894,2017,45105,35,online,Credit Card,FALSE,16253467,Good,3000,N/A,519935
28894,2017,45105,0,online,Credit Card,TRUE,1777216,Good,3000,Relative has MS,519935
28894,2017,45105,100,online,Credit Card,FALSE,4153095,Good,3000,Blank,519935
28894,2017,45105,100,online,Credit Card,FALSE,16251046,Good,3000,N/A,519935
28894,2017,45105,100,online,Credit Card,FALSE,3684581,Unknown,3000,None,519935
28894,2017,45105,50,online,Credit Card,FALSE,15466926,Good,3000,Other,519935
28894,2017,45105,100,online,Credit Card,FALSE,10102583,Good,3000,Relative has MS,519935
28894,2017,45105,200,online,Credit Card,FALSE,16246172,Good,3000,Relative has MS,519935
28894,2017,45105,35,online,Credit Card,FALSE,16278362,Good,3000,N/A,519935
28894,2017,45105,100,online,Credit Card,FALSE,2211934,Good,3000,Other,519935
28894,2017,45105,35,online,Credit Card,FALSE,4219680,Good,3000,Relative has MS,519935
28894,2017,45105,200,online,Credit Card,FALSE,8819176,Good,7000,Blank,N/A
28894,2017,45105,50,online,Credit Card,FALSE,16249874,Good,7000,Friend has MS,N/A
28894,2017,45105,35,online,Credit Card,FALSE,16250228,Good,7000,N/A,N/A
28894,2017,45105,100,online,Credit Card,FALSE,8167095,Good,7000,None,N/A
28894,2017,45105,100,online,Credit Card,FALSE,2212012,Good,7000,None,N/A
28894,2017,45105,50,online,Credit Card,FALSE,10174235,Good,7000,Blank,N/A
28894,2017,45105,50,online,Credit Card,FALSE,16294870,Good,7000,N/A,N/A
28894,2017,45105,100,online,Credit Card,FALSE,16296915,Good,7000,N/A,N/A
28894,2017,45105,100,offline,Check,FALSE,3975906,N/A,7000,N/A,N/A
28894,2017,45105,35,online,Credit Card,FALSE,13706509,Good,7000,Relative has MS,N/A
28894,2017,45105,100,offline,Check,FALSE,14726735,Good,7000,N/A,N/A
28894,2017,45105,50,online,Credit Card,FALSE,5743504,Good,7000,Friend has MS,N/A
28894,2017,45105,50,online,Credit Card,FALSE,16294737,Good,7000,None,N/A
28894,2017,45105,25,offline,Check,FALSE,16310711,N/A,7000,N/A,N/A
28894,2017,45105,200,online,Credit Card,FALSE,4200782,Good,7000,Relative has MS,N/A
28894,2017,45105,100,online,Credit Card,FALSE,8862230,Good,7000,Blank,N/A
28894,2017,45105,35,online,Credit Card,FALSE,11445108,Good,7000,Blank,N/A
28894,2017,45105,50,online,Credit Card,FALSE,7147581,Good,7000,Relative has MS,N/A
28894,2017,45105,200,offline,Check,FALSE,4248339,N/A,7000,N/A,N/A
28894,2017,45105,50,online,Credit Card,FALSE,3986305,Unknown,7000,Friend has MS,N/A
28894,2017,45105,100,online,Credit Card,FALSE,4248386,Good,7000,None,N/A
28894,2017,45105,35,online,Credit Card,FALSE,16294760,Bad (Hard Bounce),7000,N/A,N/A
28894,2017,45105,100,online,Credit Card,FALSE,14724419,Good,7000,Blank,N/A
28894,2017,45105,200,online,Credit Card,FALSE,4247927,Unknown,7000,None,N/A
28894,2017,45105,100,online,Credit Card,FALSE,16296338,Good,7000,None,N/A
28894,2017,45105,100,online,Credit Card,FALSE,16297658,Good,7000,None,N/A
28894,2017,45105,35,online,Credit Card,FALSE,4247903,Good,7000,Blank,N/A
28894,2017,45105,100,offline,Check,FALSE,16240329,Good,7000,N/A,N/A
28894,2017,45105,100,online,Credit Card,FALSE,5549531,Good,7000,Relative has MS,N/A
28894,2017,45105,35,online,Credit Card,FALSE,1592176,Good,7000,None,N/A
28894,2017,45105,100,offline,Check,FALSE,16240329,Good,7000,N/A,N/A
28894,2017,45105,50,offline,Check,FALSE,9039775,Unknown,7000,N/A,N/A
28894,2017,45105,25,offline,Check,FALSE,2274144,Good,7000,Friend has MS,N/A
28894,2017,45105,100,online,Credit Card,FALSE,14726946,Good,7000,Blank,N/A
28894,2017,45105,0,online,Credit Card,TRUE,1834688,Good,7000,Relative has MS,N/A
28894,2017,45105,50,online,Credit Card,FALSE,16226584,Good,5500,None,498615
28894,2017,45105,35,online,Credit Card,FALSE,2304159,Good,5500,Blank,498615
28894,2017,45105,50,offline,Check,FALSE,14726735,Good,5500,N/A,498615
28894,2017,45105,100,online,Credit Card,FALSE,3919057,Good,5500,Relative has MS,498615
28894,2017,45105,0,online,Credit Card,TRUE,1785124,Good,5500,Sibling has MS,498615
28894,2017,45105,25,online,Credit Card,FALSE,16235706,Good,5500,None,498615
28894,2017,45105,100,online,Credit Card,FALSE,1772910,Good,5500,None,498615
28894,2017,45105,35,online,Credit Card,FALSE,10173718,Good,5500,None,498615
28894,2017,45105,100,offline,Check,FALSE,15606774,N/A,3000,N/A,497527
28894,2017,45105,35,online,Credit Card,FALSE,8807423,Good,3000,Blank,497527
28894,2017,45105,500,online,Credit Card,FALSE,15593637,Good,3000,Blank,497527
28894,2017,45105,100,online,Credit Card,FALSE,12732507,Unknown,3000,Blank,497527
28894,2017,45105,50,online,Credit Card,FALSE,13791120,Good,3000,None,497527
28894,2017,45105,100,offline,Check,FALSE,1774166,Good,3000,Friend has MS,497527
28894,2017,45105,250,online,Credit Card,FALSE,16225825,Good,3000,None,497527
28894,2017,45105,150,offline,Check,FALSE,14730107,Bad (Soft Bounce),3000,Friend has MS,497527
28894,2017,45105,100,online,Credit Card,FALSE,16280384,Good,3000,None,497527
28894,2017,45105,100,online,Credit Card,FALSE,4100194,Good,3000,Friend has MS,497527
28894,2017,45105,50,online,Credit Card,FALSE,15514407,Good,3000,Friend has MS,497527
28894,2017,45105,50,online,Credit Card,FALSE,15580894,Good,3000,Friend has MS,497527
28894,2017,45105,75,online,Credit Card,FALSE,2207307,Good,3000,Friend has MS,497527
28894,2017,45105,25,offline,Check,FALSE,7356817,Good,3000,N/A,497527
28894,2017,45105,50,online,Credit Card,FALSE,7134491,Good,3000,Other,497527
28894,2017,45105,300,online,Credit Card,FALSE,16285591,Good,3000,N/A,497527
28894,2017,45105,100,online,Credit Card,FALSE,4124687,Good,3000,Friend has MS,497527
28894,2017,45105,50,online,Credit Card,FALSE,16319491,Good,3000,Other,497527
28894,2017,45105,35,online,Credit Card,FALSE,16312869,Good,3000,None,497527
28894,2017,45105,100,online,Credit Card,FALSE,15466247,Good,3000,None,497527
28894,2017,45105,400,online,Credit Card,FALSE,6847681,Good,5500,Other,498615
28894,2017,45105,50,online,Credit Card,FALSE,13716216,Good,5500,Relative has MS,498615
28894,2017,45105,50,online,Credit Card,FALSE,11080682,Good,5500,None,498615
28894,2017,45105,35,online,Credit Card,FALSE,16291514,Good,5500,Friend has MS,498615
28894,2017,45105,50,online,Credit Card,FALSE,8675892,Good,5500,Friend has MS,498615
28894,2017,45105,50,online,Credit Card,FALSE,4362163,Good,5500,I have MS,498615
28894,2017,45105,35,online,Credit Card,FALSE,3784702,Good,5500,Friend has MS,498615
28894,2017,45105,50,online,Credit Card,FALSE,7186015,Good,5500,None,498615
28894,2017,45105,35,online,Credit Card,FALSE,8489554,Good,5500,Friend has MS,498615
28894,2017,45105,1000,online,Credit Card,FALSE,3793591,Good,5500,Friend has MS,498615
28894,2017,45105,200,online,Credit Card,FALSE,15649129,Good,5500,Friend has MS,498615
28894,2017,45105,50,online,Credit Card,FALSE,16330448,Good,5500,Friend has MS,498615
28894,2017,45105,25,online,Credit Card,FALSE,3477031,Good,5500,Relative has MS,498615
28894,2017,45105,15,online,Credit Card,FALSE,16341145,Good,5500,Relative has MS,498615
28894,2017,45105,20,online,Credit Card,FALSE,16294214,Good,5500,N/A,498615
28894,2017,45105,35,online,Credit Card,FALSE,11509498,Good,5500,Relative has MS,498615
28894,2017,45105,15,online,Credit Card,FALSE,16293825,Good,5500,Friend has MS,498615
28894,2017,45105,500,offline,Check,FALSE,14555004,Unknown,5500,N/A,498615
28894,2017,45105,500,online,Credit Card,FALSE,1790006,Good,500,Friend has MS,519935
28894,2017,45105,0,online,Credit Card,TRUE,1790006,Good,500,Friend has MS,519935
28894,2017,45105,20,online,Credit Card,FALSE,1777216,Good,1000,Relative has MS,519935
28894,2017,45105,50,online,Credit Card,FALSE,16045166,Good,1000,Relative has MS,519935
28894,2017,45105,0,online,Credit Card,TRUE,1792811,Good,1000,Friend has MS,519935
28894,2017,45105,50,online,Credit Card,FALSE,6286112,Unknown,1000,Blank,519935
28894,2017,45105,35,online,Credit Card,FALSE,2273898,Unknown,1000,Friend has MS,519935
28894,2017,45105,69,offline,Check,FALSE,16111740,N/A,1000,N/A,519935
28894,2017,45105,800,offline,Check,FALSE,15355921,Good,1000,N/A,519935
28894,2017,45105,50,online,Credit Card,FALSE,4142394,Good,1000,Friend has MS,519935
28894,2017,45105,150,offline,Check,FALSE,4191353,Bad (Hard Bounce),500,N/A,497274
28894,2017,45105,75,online,Credit Card,FALSE,2407487,Good,500,Blank,497274
28894,2017,45105,20,offline,Check,FALSE,16312059,N/A,500,N/A,497274
28894,2017,45105,53,online,Credit Card,FALSE,16239745,Good,500,Sibling has MS,497274
28894,2017,45105,18,online,Credit Card,FALSE,1700183,Good,500,Friend has MS,497274
28894,2017,45105,54,online,Credit Card,TRUE,1800377,Good,500,Relative has MS,497274
28894,2017,45105,50,offline,Check,FALSE,12822558,Good,2000,N/A,498605
28894,2017,45105,50,offline,Check,FALSE,12822558,Good,2000,N/A,498605
28894,2017,45105,50,online,Credit Card,FALSE,16289433,Good,1100,None,534643
28894,2017,45105,35,online,Credit Card,FALSE,16285705,Good,1100,Friend has MS,534643
28894,2017,45105,50,online,Credit Card,FALSE,4358394,Good,1100,Friend has MS,534643
28894,2017,45105,0,online,Credit Card,TRUE,1776260,Good,1100,I have MS,534643
28894,2017,45105,50,online,Credit Card,FALSE,15473171,Good,3000,Relative has MS,519935
28894,2017,45105,50,online,Credit Card,FALSE,16254133,Good,3000,Relative has MS,519935
28894,2017,45105,35,online,Credit Card,FALSE,14653320,Good,3000,None,519935
28894,2017,45105,50,online,Credit Card,FALSE,16248073,Good,3000,N/A,519935
28894,2017,45105,100,online,Credit Card,FALSE,13704843,Good,7500,None,497553
28894,2017,45105,50,online,Credit Card,FALSE,16212390,Good,7500,N/A,497553
28894,2017,45105,50,online,Credit Card,FALSE,15413971,Good,7500,Other,497553
28894,2017,45105,35,online,Credit Card,FALSE,13557973,Good,7500,None,497553
28894,2017,45105,100,online,Credit Card,FALSE,16208361,Good,7500,N/A,497553
28894,2017,45105,35,online,Credit Card,FALSE,16195305,Good,7500,None,497553
28894,2017,45105,50,online,Credit Card,FALSE,13557858,Good,7500,Blank,497553
28894,2017,45105,50,online,Credit Card,FALSE,5046358,Good,7500,Other,497553
28894,2017,45105,0,online,Credit Card,TRUE,1732942,Good,1100,Parent has MS,502042
28894,2017,45105,100,online,Credit Card,FALSE,16278759,Good,2000,N/A,499014
28894,2017,45105,0,offline,Check,TRUE,1736830,Good,2000,Other,499014
28894,2017,45105,200,online,Credit Card,FALSE,16276160,Good,2000,Other,499014
28894,2017,45105,100,online,Credit Card,FALSE,7119244,Good,2000,None,499014
28894,2017,45105,50,online,Credit Card,FALSE,8800558,Unknown,2000,Friend has MS,499014
28894,2017,45105,100,online,Credit Card,FALSE,12728461,Unknown,2000,Friend has MS,499014
28894,2017,45105,250,online,Credit Card,FALSE,10077475,Good,2000,Blank,499014
28894,2017,45105,100,online,Credit Card,FALSE,7128175,Good,2000,Friend has MS,499014
28894,2017,45105,100,online,Credit Card,FALSE,10157651,Good,2000,Blank,499014
28894,2017,45105,50,online,Credit Card,FALSE,16250342,Good,3000,None,519935
28894,2017,45105,250,online,Credit Card,FALSE,16347990,Good,3000,N/A,519935
28894,2017,45105,100,online,Credit Card,FALSE,10125737,Good,3000,None,519935
28894,2017,45105,35,online,Credit Card,FALSE,16285007,Good,3000,N/A,519935
28894,2017,45105,300,online,Credit Card,FALSE,12615234,Good,3000,None,519935
28894,2017,45105,100,online,Credit Card,FALSE,8752249,Good,3000,Relative has MS,519935
28894,2017,45105,100,online,Credit Card,FALSE,16246056,Good,3000,Friend has MS,519935
28894,2017,45105,35,online,Credit Card,FALSE,15467501,Good,3000,I have MS,519935
28894,2017,45105,50,online,Credit Card,FALSE,13644862,Bad (Soft Bounce),3000,Other,519935
28894,2017,45105,20,online,Credit Card,FALSE,16283548,Good,3000,None,519935
28894,2017,45105,20,online,Credit Card,FALSE,16246552,Good,3000,N/A,519935
28894,2017,45105,0,online,Credit Card,TRUE,1779169,Good,350,None,499008
28894,2017,45105,10,online,Credit Card,FALSE,16266820,Good,350,N/A,499008
28894,2017,45105,50,online,Credit Card,FALSE,8679891,Good,350,Blank,499008
28894,2017,45105,50,online,Credit Card,FALSE,12547344,Unknown,350,None,499008
28894,2017,45105,30,online,Credit Card,FALSE,16266568,Good,350,Other,499008
28894,2017,45105,50,online,Credit Card,FALSE,1779173,Good,350,Other,499008
